Guatemala,37434.7982833,20509,15626,21493,26942,22309,25347,31649,27109,20552,18892,22192,37918,21635,19908,34772,27350,26584,30117,38883,30798,21288,25179,30721,35680,27008,24019,26454,30786,30677,42165,42644,30007,25919,30895,35940,44868,34356,27162,31355,31982,27647,34594,44332,36327,26800,34861,43064,55154,37211,31870,38239,34419,28088,37522,51318,43119,31515,36252,41310,59686,40768,27984,32468,34556,30151,35297,46499,36626,27100,32380,35558,51090,32751,25699,31281,28758,28544,35493,41395,34962,25131,30150,33437,42063,30861,28612,34529,27117,29735,35775,38336,34764,26005,32749,36976,43730,33532,29687,32232,33907,26942,32780,38383,33324,22748,30300,34059,42842,34157,26969,34067,29466,27397,35425,44677,36603,24112,29781,38317,44904,34081,28876,32119,35431,30422,37736,48088,37104,28009,33677,40417,49489,41007,31456,36853,36968,31028,39395,51377,42411,25189,31590,36704,52659,39174,32443,43228,32814,33234,43120,50252,41449,28454,35037,42388,56358,43451,31254,37479,37797,30698,41598,53483,43614,28696,34826,41692,56852,42750,35994,41760,37414,33977,45510,54954,46525,30245,36780,43792,56365,45111,36012,47194,34715,36857,45848,56593,44244,31724,37350,44016,58680,45088,35342,42863,43168,36904,47325,55209,42000,29854,37309,45209,62804,47325,36336,48727,42047,42837,56920,66954,53296,38223,46043,55976,74333,48004,42818,56746,39914,43167,55171,63443,50406,30447,37034,44597,56488,47169,35771,44361,42670,37164,0,0,0,0,0,0,0,37005.6266094,26816,14891,21431,23460,18815,23786,27172,31443,24039,19096,22300,23519,30493,20425,25721,27877,26419,27547,28395,37448,25365,25885,31750,24469,33026,24483,26428,27553,33425,35905,43152,37334,29439,29616,40993,32321,41100,30688,33376,35788,32227,37945,36657,45448,33390,34589,47701,38239,47071,29632,36128,39787,32819,39255,42848,47328,36244,36663,44254,42298,50287,27303,33326,37562,33478,38044,38018,43235,32366,32448,38539,34315,40830,27686,33234,32152,32127,35050,37287,43066,29682,28155,35266,28702,35450,29168,34565,33312,31636,34969,37561,40956,31673,30334,40436,33664,38148,30209,33288,38617,30152,33777,34233,42919,27535,31012,40307,31879,36503,25853,33973,32802,27812,32097,36107,42415,28220,27720,38226,32028,36236,27897,33129,33535,34157,35203,39198,44489,31151,31488,40034,36807,41934,30370,37687,39613,34029,36168,43321,49173,27652,26394,37149,35345,44613,30799,41270,41784,35131,34840,39076,48287,31442,30507,43510,41065,44660,29332,37719,37547,35873,36092,42078,50607,30705,30208,42546,39898,44144,33065,39277,41771,35792,39127,45023,51601,32113,33172,43704,39221,47514,35056,45677,43219,37389,41660,47915,53226,35715,34276,44239,42395,47795,35613,43995,47321,40075,43826,49125,49691,33265,34618,46562,43260,53882,37122,45851,50469,44885,51014,59061,61963,40779,43480,56071,51346,52370,40788,53430,48511,42187,47150,53152,59212,31277,34511,43878,42258,47159,33550,44125,45777,38442,0,0,0,0,0,0,0
Guinea,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,5095.22556391,967,658,1171,1270,1942,1948,3095,2265,1139,902,774,1339,609,0,275,674,530,1744,2556,1614,1442,1523,739,1429,764,400,0,0,0,0,0,72,0,0,0,0,0,127,0,0,481,0,0,430,0,0,0,0,200,0,0,0,0,0,0,210,133,94,0,0,0,0,0,0,0,0,0,0,140,1610,0,0,0,431,0,0,233,0,0,147,0,151,0,0,57,0,0,0,0,0,557,1673,1073,0,0,127,0,183,416,30,0,0,1445,684,779,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,3468,2873,2464,3422,3026,2329,1459,1581,3386,8218,9204,1976,6469,5451,4393,5776,6348,3965,4851,6187,7583,9796,9182,8011,7089,5328,4408,6157,6287,3613,5385,6528,8786,11579,11298,10604,8701,6875,5067,7933,6134,4256,5498,7586,10756,13486,11759,10667,9189,6144,5377,9270,6066,4941,6695,9136,10003,14299,14213,10093,9352,8679,6810,10339,7494,6688,8718,11621,12023,17355,18005,15359,10808,9844,9665,10217,7066,5958,8128,10287,13652,0,0,0,0,0,0,0,7416.50588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,4854,3589,2429,1557,2442,3352,2830,2037,1770,2571,6224,8239,2185,7871,5792,3831,5727,6199,5750,5402,6035,6081,8617,8828,10326,8604,5829,4496,5556,7111,5313,5585,6190,6852,8419,10890,12010,9728,5942,6903,6080,8863,4800,5244,7303,7502,10128,12988,13757,9875,5373,7552,6575,9373,5005,6196,7377,7942,11607,13288,14850,11536,8402,8317,8948,10668,6639,7898,9490,10044,13249,16199,17459,12188,11088,9474,10526,10502,5935,7204,8776,9719,0,0,0,0,0,0,0
St. Lucia,3147.62331839,152,1311,1492,649,0,0,390,260,650,520,705,1130,742,1071,1428,343,635,862,1136,1596,1852,682,901,1072,1581,4717,1936,1007,1127,1055,754,1411,0,0,647,1144,1133,839,771,1123,479,799,1326,1226,207,0,566,1606,2535,2905,3085,1512,750,340,1296,1266,1514,1085,1438,2026,2710,2977,3470,3673,1292,1228,953,759,363,424,1131,2297,3134,2941,3211,2085,104,0,0,0,0,272,1231,1756,2776,2718,3410,2472,2140,1338,539,759,591,336,1359,2024,3436,3230,3522,3453,4698,4538,4073,4884,3491,4186,4588,4877,5290,5126,5393,3616,1986,1428,2406,2594,2870,1507,1223,1959,3855,3821,3660,2488,906,663,738,472,761,827,688,1771,2905,2816,2730,2116,902,885,1136,1381,470,0,455,1605,1209,1917,2802,1692,1635,2648,1441,1612,1007,1356,1461,1651,2020,1953,2573,1905,1596,1890,1138,1508,987,1065,1469,1471,2009,2286,2014,2157,2592,2278,2368,2361,1745,2106,3947,4064,4082,5127,6663,6256,7078,7309,7128,5557,4249,5775,6259,8170,6742,6657,8328,8110,8824,8448,9534,7259,6085,6123,7258,9248,6737,5489,6871,6761,7348,7321,7781,6737,4634,5527,6358,8912,6369,7645,9368,8540,9957,10232,10446,8594,5646,5723,6084,9117,7160,6909,8872,9670,11227,0,0,0,0,0,0,0,2918.83098592,770,962,1425,817,416,111,428,260,210,0,174,518,662,585,0,1021,317,314,123,786,324,434,389,728,867,1008,971,855,0,0,342,147,146,0,350,301,883,895,511,1029,622,591,1023,1124,582,0,425,722,2298,2662,2991,3281,1196,647,2253,2776,945,2091,1570,1852,2847,2404,2362,2207,2110,1327,1206,991,841,0,709,1179,2479,2898,3755,2141,1252,448,236,0,0,0,153,265,1367,1323,1672,1277,1451,384,150,0,0,41,0,88,1574,1511,1738,2029,3799,2595,3286,3247,2454,3004,2515,2453,4936,4217,4976,3718,2010,1244,2091,2046,583,460,1163,1475,1955,2113,2770,2327,956,0,104,0,0,0,0,210,1347,1342,1523,1400,172,93,740,911,120,0,0,283,379,995,1749,1334,1157,1336,1101,1288,955,1099,1034,1538,2024,2119,3033,1943,1573,1352,979,1584,1013,1076,1396,1034,2181,2772,1663,2019,2448,2156,2401,2476,1671,2276,4164,3316,5702,5034,5883,6451,7560,7305,8421,6152,3910,5504,6266,6379,8324,6774,8994,8745,8952,8454,10534,8466,5875,6180,7045,7465,8613,5494,7016,7117,7234,7335,8265,7739,4405,4926,5988,7187,7653,7143,9520,8244,9747,9202,11012,9605,5123,5665,6375,5727,8768,6588,8878,9263,12087,0,0,0,0,0,0,0
Liberia,638.090909091,884,179,555,515,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1522,951,124,549,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.428571429,292,526,752,848,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,154539.459227,50654,38634,56678,65863,80713,91714,97809,103198,76770,79253,63056,61083,60332,41211,60026,73821,89402,90649,96306,113749,92719,91077,68249,60313,69240,51582,69327,78673,94474,101868,108947,105784,99119,101292,73117,72602,75018,53279,80347,88898,113183,125090,139023,150843,126159,117724,87624,85231,92773,62875,95765,104392,126986,143187,145420,158225,138031,123930,98581,98026,98894,73742,109071,113653,132291,143018,146096,155725,138596,133988,109982,113045,110642,92316,131043,132163,162973,170626,169399,190623,164641,161656,128042,126104,122890,106610,149064,154561,192170,192395,192745,203457,186284,164325,144434,136519,137719,119781,161683,161944,198957,218356,196922,211025,179494,194910,159278,156368,148174,130304,185566,185114,207597,218806,212614,226978,216737,207819,178972,156194,150282,139435,194055,197096,229058,239615,222145,226771,219137,198518,174890,163297,150376,131325,182531,202643,221676,221529,198560,216537,159838,133721,136555,146364,132777,123535,166558,162882,195223,201625,185817,198561,193697,182157,156555,169604,157765,130679,159149,147772,182241,193899,187803,194373,177538,178851,161730,163088,154181,134024,180934,184542,210007,208972,193725,203804,193744,187926,171238,176502,169771,144429,188013,196655,219066,222294,217250,216085,206357,192827,170409,170859,159747,132730,183713,196403,217107,217740,205143,209712,206049,196181,167181,177136,160884,134399,189476,194667,215073,218358,216472,235322,221603,211426,185509,190952,169149,146492,194658,195803,244353,234756,228089,252126,228300,222740,171170,183510,156887,114779,155545,188093,219805,0,0,0,0,0,0,0,157110.377682,50152,46574,63035,61465,75349,87086,109575,111861,85944,83629,60887,65771,58292,39664,67363,63875,84990,90397,110054,103974,96560,86237,62013,67289,63620,58214,71119,81713,92111,102416,126976,102537,102598,95288,68531,75292,73169,59902,85502,89800,109236,130930,158947,146929,127308,113803,78515,90814,87857,66710,102398,105954,123164,149082,158303,157844,144472,127494,89826,92882,99459,82641,114048,120765,128692,134890,172998,164323,147804,135912,102684,110466,109966,98335,137534,138444,157967,164058,198964,183409,174291,156633,123868,127578,123015,114095,157258,153469,180687,190259,222587,211647,191760,180616,134195,139730,138433,130964,164925,163467,189463,209454,235075,226031,170277,199431,152265,150149,152519,135991,182701,186339,204761,216521,243557,238090,216392,217777,169320,151999,159114,146658,186320,211905,212343,230944,255486,240318,219070,213269,170721,156418,160920,141420,185317,209254,204055,226568,245922,233153,161296,141895,129329,138668,147408,127950,172819,167842,177938,202939,220408,215428,191352,196139,147735,169355,163509,138135,160161,153713,165422,183796,212159,205269,190249,189704,154200,161744,160528,142557,177927,192624,190769,198170,218888,206521,194310,201281,166870,175482,170542,150303,189603,196420,205119,215540,239869,225478,212466,203026,168553,167935,165587,137489,177929,202817,196367,208792,233145,214152,202193,205619,166553,172521,168751,142029,184577,199567,201852,209117,246285,226653,215092,219607,178676,185180,171388,148388,196534,210312,216434,237405,264888,241285,226259,226157,165599,175611,157092,122003,156936,194411,194708,0,0,0,0,0,0,0
Jamaica,99056.1072961,70877,70215,84328,82337,70339,77335,99481,103091,62708,60579,70690,91779,54717,57700,74116,68942,66505,78654,94629,105317,68861,62846,68440,101015,67688,69805,76227,78444,68072,77392,90565,96317,63881,65516,79290,100282,72408,73147,88985,86818,73790,82498,101961,105186,70122,75120,76425,108100,78035,76359,92507,77778,67381,80342,98709,101528,72965,74757,71560,110993,77336,75781,83286,90936,73769,94663,109577,113315,78173,77980,83667,119751,76931,78823,95414,87073,78221,93150,101212,120362,70282,72475,79451,118559,83409,80554,114051,90350,87806,111849,117224,125879,71456,79562,87274,110387,89812,86918,98756,102636,95518,103504,111688,122037,79182,80187,83819,113443,87270,81628,113241,95683,91292,102763,119151,126148,84234,82877,91573,110941,85011,89992,119119,109232,104065,117698,135048,128032,87537,86325,98355,116523,93157,94723,110858,116597,100314,115693,122955,128654,71225,72884,85330,108531,86040,87768,115423,95971,96239,112287,127488,135465,76027,79923,93297,121647,88799,91072,110862,98386,94225,114908,132167,136037,74724,84222,94152,131480,96319,99044,117084,116993,102169,123173,146094,136097,68769,80598,89940,122735,96493,100497,135318,108093,97649,122094,137208,123055,71199,81740,115440,155475,112925,111823,143697,146535,123689,146766,161216,145797,81417,88586,111431,142954,72378,99141,127501,130025,118037,142132,168576,141274,84331,96085,115255,147277,78707,115846,147395,124147,119074,140696,166847,143985,80352,93128,101011,142428,103544,106130,126136,129735,121578,0,0,0,0,0,0,0,101212.381974,93955,70656,86841,85627,75012,75483,103086,114135,67152,64714,65895,67573,76631,57120,74573,74200,68808,75238,99171,116411,74598,62145,65162,75038,89804,70798,80531,79082,75232,73108,91280,112644,69378,67044,73598,73006,99341,74233,92960,88807,77959,80456,103047,124665,74029,73280,75141,77427,107956,77909,93649,94708,77073,82359,106409,117157,75334,74194,70948,77889,110136,77783,93349,99548,82843,91311,117361,128520,79508,73537,81267,82428,116640,84125,100825,99946,87144,95935,113928,131975,73675,71390,77086,87579,109498,81188,118246,102906,92583,104683,123682,136355,76296,74475,87919,82195,112623,84870,104769,108946,96386,99975,123827,134782,77012,76538,80656,84662,108383,80248,114619,109483,94663,102561,123950,137934,84530,80039,90937,85447,104220,89920,119913,115171,112333,119122,150466,149867,88388,80566,93366,89943,109579,92258,126930,122929,108657,113868,138036,139334,70918,68235,79654,82657,103519,85688,113102,107721,98960,107650,137977,144558,84348,74509,85521,95044,109276,89173,118109,106435,99688,107723,140596,148252,81982,80734,88874,94348,122299,97682,123821,122016,106132,120063,154620,151924,68104,77981,86496,86095,120717,95853,137102,120003,102721,115649,147667,142267,70783,76969,110335,121120,142729,111818,147634,157401,131366,138150,173733,160611,80859,83530,103519,109351,81095,97442,123988,143891,123728,133762,175791,154945,83239,91456,106790,120481,85793,112083,149504,133591,124108,132377,173951,162854,78531,89326,97218,109054,127542,103915,130124,133794,125511,0,0,0,0,0,0,0
Antigua,3904.78448276,8861,10013,9122,6529,3698,5281,5173,5452,5263,4845,5983,8460,7005,4896,4896,5062,5350,5640,6483,5850,5607,5394,3012,7030,5803,0,5161,5461,8304,6220,6221,9731,5212,4377,1865,124,318,1481,1935,5134,4440,5089,4500,4361,2924,1484,3154,3601,4469,3121,3652,3385,3175,2711,3069,3185,2424,3495,2847,4923,2734,2341,1440,4107,2625,3954,4515,5312,3519,2522,2045,3638,3182,2881,2554,2695,2923,2857,4253,6462,3298,2584,3409,5470,4254,4438,4596,4643,3822,3594,3638,4373,3349,3576,3702,4751,4079,4902,4354,5856,5303,5155,6527,6559,4149,3442,3976,7044,4942,5421,6214,6861,4423,4543,6402,6362,3807,2603,3603,6229,4233,5175,4960,5848,3471,3647,4920,3993,2994,2805,3729,5236,3886,4849,5180,5535,3505,3805,4273,4477,2774,2137,2826,3823,2583,2007,2483,1825,1234,1541,3353,3548,2019,1840,2413,3174,1856,2393,2081,793,1501,1610,2749,2941,1752,1981,2359,3696,2797,4229,4341,3511,2717,2690,5253,4618,2344,2306,2146,3643,2702,2291,2501,1341,1281,1081,2986,2404,993,866,1198,3305,3439,3539,4733,4702,2121,2175,3353,3022,1837,1252,1412,2694,3193,3365,4904,3277,1304,1953,3263,2485,829,814,1531,3911,4045,4507,5881,4157,2187,2704,4702,3997,2007,1882,5505,8285,7978,8150,9634,8766,5985,0,0,0,0,0,0,0,6561.44206009,6748,9956,12407,7602,14132,13322,15025,16208,10250,10393,12084,10804,11704,12744,13131,15911,13053,13714,18197,19984,13555,12990,13635,12603,13347,10004,13816,11074,12606,10446,12639,10937,10338,8806,8739,5617,8543,1514,3769,7124,6382,5856,8398,9293,5259,2476,5935,5271,5997,5952,5779,7294,5730,5910,6951,6491,3873,5522,6141,6764,8861,6798,8444,7592,6720,6800,9387,9309,3097,2413,2251,2754,5135,4836,5800,4282,4203,4215,7368,8691,3797,3366,4930,5558,10012,9322,11246,9226,7599,5836,7079,7499,4018,5203,6849,6439,9032,7842,10040,10034,8924,7460,9399,11369,4746,5518,6949,8175,13179,12463,13117,13231,8458,6701,9113,9796,4574,4077,5402,6205,9522,7674,10097,8675,5755,4905,6658,6948,3369,3792,5965,6333,10248,8976,12112,11297,7112,6222,7335,8747,3525,3146,4225,4099,7137,6238,7131,6294,4180,3700,5490,6607,2830,3084,3978,4633,6591,5876,7186,4782,4678,3759,4780,6642,1929,2613,3431,4378,7589,5904,5596,4533,2857,2444,5522,6663,2109,1810,2485,2332,3217,2661,3226,2388,1121,1100,2779,3274,720,653,1158,2011,4214,3320,4795,4925,2178,2079,3128,4330,1664,867,1679,1864,3692,3693,5395,4328,1387,1860,2563,3656,585,459,1194,2907,4372,4301,6302,4504,2158,2434,4329,5503,1612,1608,5610,6279,8492,7117,9865,9114,6134,0,0,0,0,0,0,0
New Zealand,32056.1587983,33790,26897,23911,22748,23132,25047,31044,31490,39179,38594,23719,33410,36543,28206,24391,15311,17647,23443,27180,27072,31880,36152,30754,32735,34289,31574,27339,22956,21574,24517,27600,27451,34824,34426,32169,35440,37137,32371,28873,20555,22182,22429,26594,24933,31939,34167,29163,31524,32200,31110,31421,20741,19111,27542,27019,22895,27662,32360,28232,29939,33284,29758,25992,22636,21303,27633,31503,24647,33281,34532,29658,34022,31142,33257,30497,26928,22166,28006,31299,29430,30029,32046,29927,33275,38915,32004,26221,22684,20334,29135,30430,25567,32446,38170,34319,39134,40862,35518,31809,27664,24298,34089,35071,27412,31644,39794,33882,38938,39413,38571,35168,28867,24277,31636,35499,27259,34748,39080,32590,34810,33124,35066,28510,25927,22132,31920,34814,26136,34060,35573,31151,39703,36830,34464,30028,25691,22291,32169,37085,28864,28659,32379,30362,41050,38787,37663,38226,22024,22502,31143,33681,26935,31465,36703,35048,45691,42654,39442,33907,24219,26262,38740,37176,27687,35818,38663,35871,43740,43958,41505,40417,29399,28271,42143,36648,31583,37501,37849,36508,41525,40201,40083,41991,24227,27145,44295,40649,28646,38720,37818,33067,44366,44041,43079,39358,26070,23684,36663,41651,28992,40511,40278,31815,42789,42029,38169,35474,25216,25244,36036,40511,28197,39163,39757,31305,43317,43622,40862,36583,23319,26979,35288,35016,27920,37084,27895,29024,36520,36283,34197,30282,23555,21715,0,0,0,0,0,0,0,32518.5364807,25077,25479,34023,31696,31926,34116,33039,36567,33787,23436,26529,36565,29544,25040,35056,24532,26147,27493,26783,31103,29349,26376,27340,33125,29575,26398,37800,30736,30828,30101,29868,32512,29653,23052,25624,34602,32189,27827,38484,32317,29564,26230,26310,29435,29068,21664,23247,30536,28127,27733,36744,31573,26856,30470,25604,28595,23159,22944,26152,29688,29108,26755,34719,31571,27408,29190,29516,29255,27288,20801,25465,31113,28663,27654,38706,31273,28923,33871,27494,28379,28186,20165,24416,31136,34063,27715,35720,29424,26806,30472,25720,28316,31171,24004,29135,33546,36129,30796,41347,34135,34324,34883,30267,29073,32214,25667,29369,35715,36445,33834,45759,35257,33018,37997,30235,31689,35131,29165,28509,29598,33850,30291,40629,32381,32223,34991,32433,29905,32503,25349,29815,35995,35037,31261,40747,34496,30849,35239,33740,33545,28550,20506,27161,36783,37395,34968,46415,33678,28443,33125,30322,29672,30473,23385,30484,40711,41262,34132,47005,32189,32829,41390,34516,34722,34153,23962,32145,45325,41803,35274,50638,41525,35729,43716,33651,35334,37523,25055,30579,43576,38143,31460,49052,39340,34806,44919,39933,32843,36969,23764,30829,44430,37757,33666,50162,38640,31768,39298,36907,34902,39341,24297,28263,43921,39794,31293,46309,38968,33781,41244,38355,34787,40174,26098,33398,44842,38574,30222,44817,36545,32107,40352,33056,31332,38217,20978,25466,38500,33318,26836,38212,32142,29213,0,0,0,0,0,0,0
U.S.S.R. (European),14281.7253219,4222,3671,4689,5784,7603,9323,7226,10309,8362,7849,7840,6544,5941,4993,6087,7126,7142,9906,10612,2598,8352,2278,1714,1503,5050,4253,4225,4595,5622,6421,9754,10260,7467,7259,5889,7092,5606,4390,5900,6735,7990,10624,11266,12692,9002,7100,6457,6416,5407,5075,6667,5788,7288,8906,9782,8871,8299,7372,7267,7536,7176,5291,8328,10216,11572,14657,16237,16286,13273,10248,9755,9999,9342,7797,9604,10069,13751,14834,15913,18538,12747,11019,10715,10961,11182,7945,10441,11275,15362,18381,17863,19809,14030,11682,12511,12717,14513,9890,12235,13578,16825,20284,21040,23526,15550,11568,11109,11558,12859,8524,10374,9601,12621,14590,14760,15822,11639,9719,9558,9965,10149,8224,10015,10717,13724,17357,17349,15710,14085,11597,10778,11920,10408,9317,11729,12091,15857,19894,18405,17017,12057,10778,10207,14172,9311,10168,12668,12790,16540,20907,19177,16687,14902,16432,11760,13743,10542,8527,11172,12234,15708,20369,18852,17841,16440,14253,13201,14527,12139,10078,13102,14855,18952,24269,21943,19790,19299,14956,15484,17705,14515,11337,16192,15512,20849,30395,29496,26713,25974,18257,15799,18553,15947,12162,16413,19317,24328,34039,31120,28250,28734,20535,19174,22266,20604,14015,20522,20703,29170,30941,31528,29589,30263,21608,20890,22813,22177,17695,25549,25419,37532,36316,37623,38064,35512,26055,23929,25997,27825,17218,21754,25467,34876,0,0,0,0,0,0,0,15681.0472103,4595,4434,5443,6841,7741,9627,9247,11832,10527,10098,8742,10186,8288,7792,9890,10702,10568,14781,14966,6455,14043,5228,1500,1299,7849,5053,6638,6320,7799,8560,12801,14241,10860,10220,8278,9510,7451,6013,7548,7998,8263,11092,13542,15192,11633,9804,6555,7435,6156,5972,7623,5971,7060,9189,11214,10736,8259,8127,8146,10330,7422,6556,10270,9510,10443,13367,16677,17130,15324,13328,10700,12309,9677,8669,11632,11637,12392,16059,19578,17846,13046,12948,12068,13999,11414,8354,12045,12749,13312,18801,20930,20629,16518,14183,13679,15733,14536,11371,13613,14112,15125,20805,24761,24615,18591,14563,12547,15116,14460,9752,11547,11628,12101,15900,15895,19542,15014,12867,11503,13423,10920,8862,11825,12401,12643,17032,19257,19435,16496,14738,12993,13232,13220,11376,13836,14141,13683,20099,21239,22020,14421,12567,9692,11753,14609,10481,13822,13958,13485,20072,21116,21837,16181,14410,12576,12795,13684,9740,11948,11626,12544,17810,21049,23146,18232,16704,15162,14459,15135,11046,13281,15279,15433,22440,23943,23940,19907,18954,15804,16747,17723,12907,16732,15843,18140,28243,31996,33442,26371,22209,17353,18701,18868,13716,16981,20278,21864,31244,35845,36048,28202,24979,20669,22849,22497,15983,20073,22910,26232,31853,33299,33998,27869,26375,22281,24350,23731,15953,25759,27382,35538,40203,41871,42798,31488,29884,24846,29322,26570,17854,22380,26549,32813,0,0,0,0,0,0,0
